Latitude,Longitude,State,Month,Pollutant,Concentration,Concentration_Scaled,Concentration_Standardize
43.5,-71.5,New Hampshire,2024-10,HAPs,0.0011333333333333,2.189025179615208e-05,-0.4600451207731925
40.0,-74.5,New Jersey,2024-01,HAPs,4.415968827565809,0.0228102091066182,-0.2088814725101474
40.0,-74.5,New Jersey,2024-02,HAPs,4.360917393824953,0.0225260468479926,-0.2120133941771106
40.0,-74.5,New Jersey,2024-03,HAPs,4.071814767593202,0.0210337686335626,-0.228460682059446
40.0,-74.5,New Jersey,2024-04,HAPs,3.623827682276399,0.0187213670601906,-0.2539470384298905
40.0,-74.5,New Jersey,2024-05,HAPs,4.697769272838282,0.0242647952194393,-0.1928496117512926
40.0,-74.5,New Jersey,2024-06,HAPs,5.390204666557239,0.0278389801599758,-0.1534563886289107
40.0,-74.5,New Jersey,2024-07,HAPs,5.698374059457108,0.0294296764375322,-0.1359243765970116
40.0,-74.5,New Jersey,2024-08,HAPs,5.389717237207352,0.0278364641669204,-0.1534841188883842
40.0,-74.5,New Jersey,2024-09,HAPs,5.336537178507767,0.027561961496108,-0.1565095764791099
40.0,-74.5,New Jersey,2024-10,HAPs,5.64885154484255,0.0291740531294829,-0.1387417534750406
40.0,-74.5,New Jersey,2024-11,HAPs,5.240434019497101,0.027065900106425,-0.1619769648015639
40.0,-74.5,New Jersey,2024-12,HAPs,5.367823695238918,0.0277234549696604,-0.1547296606263212
34.5,-106.0,New Mexico,2024-01,HAPs,0.0035659448527598,3.444680730700286e-05,-0.4599067274888167
34.5,-106.0,New Mexico,2024-02,HAPs,0.006,4.7010814477370577e-05,-0.4597682520752587
34.5,-106.0,New Mexico,2024-03,HAPs,0.0018500967117988,2.5590011941976268e-05,-0.460004343510866
34.5,-106.0,New Mexico,2024-04,HAPs,5.617977528090053e-06,1.6069256395725246e-05,-0.4601092774339189
34.5,-106.0,New Mexico,2024-05,HAPs,-0.0012749999999999,9.459014441919717e-06,-0.4601821328514509
34.5,-106.0,New Mexico,2024-06,HAPs,-4.883720930232521e-05,1.5788171820227116e-05,-0.4601123754346053
34.5,-106.0,New Mexico,2024-07,HAPs,-0.0025268292682926,2.9973728802079785e-06,-0.4602533504554675
34.5,-106.0,New Mexico,2024-08,HAPs,0.003911961722488,3.6232863155927424e-05,-0.4598870423024773
34.5,-106.0,New Mexico,2024-09,HAPs,0.0048770114942528,4.121421793992327e-05,-0.4598321398215699
34.5,-106.0,New Mexico,2024-10,HAPs,0.0041511627906976,3.746756153141516e-05,-0.4598734339555665
34.5,-106.0,New Mexico,2024-11,HAPs,0.0041,3.720347151278534e-05,-0.4598763446491096
34.5,-106.0,New Mexico,2024-12,HAPs,0.0119,7.746519526213527e-05,-0.4594325961880375
42.95,-75.525,New York,2024-01,HAPs,3.3317569876270343,0.0172137683905427,-0.2705631821830813
42.95,-75.525,New York,2024-02,HAPs,3.2480336730436856,0.0167816087798844,-0.2753262709013133
42.95,-75.525,New York,2024-03,HAPs,3.706627995417541,0.0191487623594275,-0.2492364600282671
42.95,-75.525,New York,2024-04,HAPs,3.8560321411626326,0.0199199506213502,-0.2407367344190155
42.95,-75.525,New York,2024-05,HAPs,4.981020011902992,0.025726867399955,-0.1767352425772574
42.95,-75.525,New York,2024-06,HAPs,5.980817720558418,0.0308875826757393,-0.1198559227568512
42.95,-75.525,New York,2024-07,HAPs,7.413878945343277,0.0382847000024307,-0.0383278826132291
42.95,-75.525,New York,2024-08,HAPs,6.164936705411034,0.0318379605866556,-0.1093812411949936
42.95,-75.525,New York,2024-09,HAPs,5.2516719283373305,0.027123907488636,-0.1613376308588051
42.95,-75.525,New York,2024-10,HAPs,5.500512675794933,0.0284083635696257,-0.1471808746105589
42.95,-75.525,New York,2024-11,HAPs,4.680188105916853,0.0241740454648519,-0.1938498189006816
42.95,-75.525,New York,2024-12,HAPs,3.9680970423808937,0.0204984026847922,-0.2343612693605808
35.5,-80.0,North Carolina,2024-01,HAPs,2.216441113441285,0.0114567761316028,-0.3340144261291212
35.5,-80.0,North Carolina,2024-02,HAPs,2.155804924242424,0.0111437867086877,-0.3374640691601809
35.5,-80.0,North Carolina,2024-03,HAPs,3.9712074837443256,0.0205144580349092,-0.2341843137749042
35.5,-80.0,North Carolina,2024-04,HAPs,3.594521822839062,0.0185700972631517,-0.2556142730485714
35.5,-80.0,North Carolina,2024-05,HAPs,4.632156232974911,0.0239261164905503,-0.1965823919391936
35.5,-80.0,North Carolina,2024-06,HAPs,6.231749939286236,0.032182834428333,-0.1055801809755878
35.5,-80.0,North Carolina,2024-07,HAPs,6.115785284364224,0.0315842527743383,-0.1121775062525608
35.5,-80.0,North Carolina,2024-08,HAPs,6.369580710941577,0.0328942837171211,-0.0977388742050205
35.5,-80.0,North Carolina,2024-09,HAPs,1.3448105799457994,0.0069576289840266,-0.3836022091883517
35.5,-80.0,North Carolina,2024-10,HAPs,0.0078110516934046,5.6359027679376776e-05,-0.4596652198442497
35.5,-80.0,North Carolina,2024-11,HAPs,0.0043652173913043,3.857245988999264e-05,-0.4598612562120274
35.5,-80.0,North Carolina,2024-12,HAPs,0.00492,4.143611426592212e-05,-0.4598296941698687
47.5,-100.5,North Dakota,2024-01,HAPs,0.004174193548387,3.758644076267527e-05,-0.4598721237166842
47.5,-100.5,North Dakota,2024-02,HAPs,0.005074074074074,4.223140757455088e-05,-0.4598209287681685
47.5,-100.5,North Dakota,2024-03,HAPs,0.0052954545454545,4.337412031586146e-05,-0.4598083342497728
47.5,-100.5,North Dakota,2024-04,HAPs,0.0053261904761904,4.3532771796947095e-05,-0.4598065856572134
47.5,-100.5,North Dakota,2024-05,HAPs,0.0010547619047619,2.1484684981827267e-05,-0.4600495907668481
47.5,-100.5,North Dakota,2024-06,HAPs,-0.0014785714285714,8.408227695713785e-06,-0.4601937141986492
47.5,-100.5,North Dakota,2024-07,HAPs,0.0042586206896551,3.8022233357378285e-05,-0.4598673205866829
47.5,-100.5,North Dakota,2024-08,HAPs,0.0030880681818181,3.1980122882424175e-05,-0.4599339142884722
47.5,-100.5,North Dakota,2024-09,HAPs,0.0053333333333333,4.356964150734049e-05,-0.4598061792941538
47.5,-100.5,North Dakota,2024-10,HAPs,0.0068114942528735,5.119955260985493e-05,-0.4597220854950175
47.5,-100.5,North Dakota,2024-11,HAPs,0.001,2.120201720214626e-05,-0.4600527062169716
47.5,-100.5,North Dakota,2024-12,HAPs,0.0053,4.339758285883918e-05,-0.4598080756550985
40.3,-82.8,Ohio,2024-01,HAPs,2.523570735705099,0.0130421053632474,-0.3165415675099936
40.3,-82.8,Ohio,2024-02,HAPs,2.433466045613161,0.0125770066272214,-0.3216676979668741
40.3,-82.8,Ohio,2024-03,HAPs,77.4231997888017,0.3996559738074217,3.944560371871557
40.3,-82.8,Ohio,2024-04,HAPs,45.9896855452337,0.2374037344553972,2.1562817088371427
40.3,-82.8,Ohio,2024-05,HAPs,59.58880753312144,0.3075991309566853,2.9299470234596723
40.3,-82.8,Ohio,2024-06,HAPs,155.2197237077076,0.801222916715458,8.370469059790324
40.3,-82.8,Ohio,2024-07,HAPs,39.73901727709182,0.2051392884219669,1.8006760133679616
40.3,-82.8,Ohio,2024-08,HAPs,80.63072462983187,0.4162124454829005,4.12703911700712
40.3,-82.8,Ohio,2024-09,HAPs,169.59461420821114,0.8754226436716668,9.188268487697648
40.3,-82.8,Ohio,2024-10,HAPs,170.83761716644088,0.8818387259439578,9.258983955623597
40.3,-82.8,Ohio,2024-11,HAPs,100.57668622496148,0.5191687013365225,5.261781394243043
40.3,-82.8,Ohio,2024-12,HAPs,193.72928329019967,1.0,10.56130980354568
35.5,-97.5,Oklahoma,2024-01,HAPs,5.72840982966309,0.0295847138583824,-0.1342156167500863
35.5,-97.5,Oklahoma,2024-02,HAPs,6.925321367521367,0.0357628833057747,-0.066122327908555
35.5,-97.5,Oklahoma,2024-03,HAPs,7.035675945378151,0.0363325070914344,-0.0598441645628884
35.5,-97.5,Oklahoma,2024-04,HAPs,8.601704686260646,0.0444159707515567,0.0292485077141815
35.5,-97.5,Oklahoma,2024-05,HAPs,12.307707575757576,0.063545466206841,0.2400860819376031
35.5,-97.5,Oklahoma,2024-06,HAPs,14.32267681139998,0.0739462527105427,0.3547193508380856
35.5,-97.5,Oklahoma,2024-07,HAPs,12.57309686169686,0.0649153418628057,0.255184298247931
35.5,-97.5,Oklahoma,2024-08,HAPs,10.457269922106878,0.0539939521521385,0.1348131510251416
35.5,-97.5,Oklahoma,2024-09,HAPs,10.90063104182639,0.05628247560385,0.160036332380872
35.5,-97.5,Oklahoma,2024-10,HAPs,12.30521669686902,0.0635326088891866,0.2399443737743322
35.5,-97.5,Oklahoma,2024-11,HAPs,7.212945887445888,0.0372475318909978,-0.0497591307184163
35.5,-97.5,Oklahoma,2024-12,HAPs,5.390307692307692,0.0278395119541173,-0.1534505274086268
44.0,-120.5,Oregon,2024-01,HAPs,3.505569970477451,0.0181109491981804,-0.260674817612029
44.0,-120.5,Oregon,2024-02,HAPs,3.671473200863249,0.0189673017662468,-0.2512364454106735
44.0,-120.5,Oregon,2024-03,HAPs,4.127114501823777,0.0213192125595887,-0.2253146343719449
44.0,-120.5,Oregon,2024-04,HAPs,3.285646368580416,0.0169757564667008,-0.273186453496032
44.0,-120.5,Oregon,2024-05,HAPs,3.500885160752957,0.0180867673372899,-0.2609413403178828
44.0,-120.5,Oregon,2024-06,HAPs,3.9336709066414888,0.0203207032531387,-0.2363198007394292
44.0,-120.5,Oregon,2024-07,HAPs,5.533924522235773,0.0285808274839022,-0.1452800469900849
44.0,-120.5,Oregon,2024-08,HAPs,5.544967973618538,0.0286378311234935,-0.1446517758931585
44.0,-120.5,Oregon,2024-09,HAPs,0.1338351158645276,0.0007068649324778,-0.4524956064424579
44.0,-120.5,Oregon,2024-10,HAPs,1.0953,0.0056697153888577,-0.3977970727617022
44.0,-120.5,Oregon,2024-11,HAPs,2.603333333333333,0.0134538207057138,-0.3120038072601686
44.0,-120.5,Oregon,2024-12,HAPs,-0.0015,8.297618564534104e-06,-0.460194933287828
40.8,-77.8,Pennsylvania,2024-01,HAPs,14.297083913896149,0.0738141483298703,0.3532633496994062
40.8,-77.8,Pennsylvania,2024-02,HAPs,25.02887749375484,0.1292090853102957,0.9638039760589938
40.8,-77.8,Pennsylvania,2024-03,HAPs,32.80863138913049,0.1693663035376731,1.4064006194682153
40.8,-77.8,Pennsylvania,2024-04,HAPs,19.906679411275856,0.1027695309274471,0.6723978842120636
40.8,-77.8,Pennsylvania,2024-05,HAPs,15.83696639315725,0.0817626512768542,0.4408685394947737
40.8,-77.8,Pennsylvania,2024-06,HAPs,26.3359803337202,0.1359560357532029,1.038166139353543
40.8,-77.8,Pennsylvania,2024-07,HAPs,21.09951993643305,0.108926686786538,0.7402595697688372
40.8,-77.8,Pennsylvania,2024-08,HAPs,22.70263773515964,0.1172015952416656,0.8314622692691032
40.8,-77.8,Pennsylvania,2024-09,HAPs,14.270776429539296,0.0736783554237529,0.3517666951227358
40.8,-77.8,Pennsylvania,2024-10,HAPs,44.34196418084496,0.2288985931234842,2.062541475539325
40.8,-77.8,Pennsylvania,2024-11,HAPs,62.4652,0.3224463769690155,3.093587373538709
40.8,-77.8,Pennsylvania,2024-12,HAPs,21.98360616609889,0.1134901272415906,0.7905559677007825
41.7,-71.5,Rhode Island,2024-01,HAPs,7.559319269619269,0.0390354279714071,-0.0300536620907566
41.7,-71.5,Rhode Island,2024-02,HAPs,8.316854906204906,0.0429456447060865,0.0130431677736129
41.7,-71.5,Rhode Island,2024-03,HAPs,7.879828127428127,0.0406898175986276,-0.0118196476788811
41.7,-71.5,Rhode Island,2024-04,HAPs,7.025624812030075,0.0362806255588411,-0.0604159818648421
41.7,-71.5,Rhode Island,2024-05,HAPs,8.628905357142857,0.0445563740716665,0.030795976412144
41.7,-71.5,Rhode Island,2024-06,HAPs,8.168780952380953,0.0421813225748898,0.0046191178846094
41.7,-71.5,Rhode Island,2024-07,HAPs,8.374923809523809,0.0432453824168369,0.0163467557843696
41.7,-71.5,Rhode Island,2024-08,HAPs,11.079928571428573,0.0572079663225402,0.1702367173597158
41.7,-71.5,Rhode Island,2024-09,HAPs,10.479685714285717,0.0541096570793599,0.1360884040101505
41.7,-71.5,Rhode Island,2024-10,HAPs,13.824287912087913,0.0713736890972293,0.3263655935194826
41.7,-71.5,Rhode Island,2024-11,HAPs,11.075252777777775,0.0571838310004534,0.169970707585763
41.7,-71.5,Rhode Island,2024-12,HAPs,9.357180952380952,0.0483155575112651,0.0722281782869142
33.8,-81.0,South Carolina,2024-01,HAPs,5.218548528183203,0.0269529324647072,-0.1632220485310956
33.8,-81.0,South Carolina,2024-02,HAPs,3.819500992063492,0.019731385617084,-0.2428150217515713
33.8,-81.0,South Carolina,2024-03,HAPs,4.93607514619883,0.0254948728144508,-0.1792921932169126
33.8,-81.0,South Carolina,2024-04,HAPs,4.878936842105263,0.0251999386330506,-0.1825428386668849
33.8,-81.0,South Carolina,2024-05,HAPs,5.077277777777779,0.0262237268330807,-0.171259058542236
33.8,-81.0,South Carolina,2024-06,HAPs,5.151615789473684,0.0266074417678213,-0.1670299074795166
33.8,-81.0,South Carolina,2024-07,HAPs,5.27300350877193,0.0272340159756353,-0.1601240595780247
33.8,-81.0,South Carolina,2024-08,HAPs,6.5242153110047845,0.0336924703260745,-0.0889415837170033
33.8,-81.0,South Carolina,2024-09,HAPs,4.926005847953217,0.0254428975190259,-0.1798650439349338
33.8,-81.0,South Carolina,2024-10,HAPs,5.25495,0.0271408281060351,-0.1611511386465495
33.8,-81.0,South Carolina,2024-11,HAPs,3.893285714285714,0.0201122446046524,-0.238617347785323
33.8,-81.0,South Carolina,2024-12,HAPs,4.169777777777778,0.0215394301276275,-0.2228874852631143
44.5,-100.0,South Dakota,2024-01,HAPs,0.0006865079365079,1.958384657933439e-05,-0.4600705410401425
44.5,-100.0,South Dakota,2024-02,HAPs,0.0025629629629629,2.926965605410495e-05,-0.4599637879593398
44.5,-100.0,South Dakota,2024-03,HAPs,0.010030303030303,6.781426925073305e-05,-0.4595389647973932
44.5,-100.0,South Dakota,2024-04,HAPs,-0.0017714285714285,6.8965695695937246e-06,-0.4602103750840924
44.5,-100.0,South Dakota,2024-05,HAPs,0.001219540229885,2.233523105951788e-05,-0.4600402163914389
44.5,-100.0,South Dakota,2024-06,HAPs,-1.6263032587282571e-19,1.6040257747101398e-05,-0.4601095970453142
44.5,-100.0,South Dakota,2024-07,HAPs,0.0066296296296296,5.026081117128756e-05,-0.4597324319240801
44.5,-100.0,South Dakota,2024-08,HAPs,0.0008181818181818,2.0263515483047106e-05,-0.4600630500039429
44.5,-100.0,South Dakota,2024-09,HAPs,0.009463601532567,6.488909243660616e-05,-0.4595712049150225
44.5,-100.0,South Dakota,2024-10,HAPs,0.0151455938697318,9.421817010645904e-05,-0.4592479516643249
44.5,-100.0,South Dakota,2024-11,HAPs,0.0019861111111111,2.629208555364878e-05,-0.4599966055390226
44.5,-100.0,South Dakota,2024-12,HAPs,0.0133392857142857,8.489444190636047e-05,-0.4593507140315302
35.8,-86.4,Tennessee,2024-01,HAPs,0.0015685714285714,2.413684614944305e-05,-0.4600203597174283
35.8,-86.4,Tennessee,2024-02,HAPs,0.0071706349206349,5.305335034736347e-05,-0.4597016536849371
35.8,-86.4,Tennessee,2024-03,HAPs,0.0054328205128205,4.40831703967143e-05,-0.4598005193861033
35.8,-86.4,Tennessee,2024-04,HAPs,0.0061066666666666,4.7561402152575015e-05,-0.4597621837202356
35.8,-86.4,Tennessee,2024-05,HAPs,0.0076990476190476,5.578088958956099e-05,-0.4596715918488177
35.8,-86.4,Tennessee,2024-06,HAPs,7.377830880952381,0.038098628565225,-0.0403786868565734
35.8,-86.4,Tennessee,2024-07,HAPs,6.290637963582312,0.0324868002445322,-0.1022299924939269
35.8,-86.4,Tennessee,2024-08,HAPs,7.353418291727342,0.0379726166519705,-0.0417675392795726
35.8,-86.4,Tennessee,2024-09,HAPs,0.0078566666666666,5.659448119890353e-05,-0.459662624770636
35.8,-86.4,Tennessee,2024-10,HAPs,0.0082266666666666,5.850433219727013e-05,-0.4596415751641493
35.8,-86.4,Tennessee,2024-11,HAPs,0.0066666666666666,5.045198744740014e-05,-0.4597303248563638
35.8,-86.4,Tennessee,2024-12,HAPs,0.0092857142857142,6.397088125823182e-05,-0.4595813250678475
31.0,-99.0,Texas,2024-01,HAPs,2.2308967287450665,0.0115313925405756,-0.3331920342002876
31.0,-99.0,Texas,2024-02,HAPs,2.016665547031928,0.0104255827128023,-0.3453798235847548
31.0,-99.0,Texas,2024-03,HAPs,1.950438664744904,0.0100837354769791,-0.3491475257766092
